what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1442078542758
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1442078542773
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1442078542867
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1442078542898
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1442078543195
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078545070
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1442078547133
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1442078547211
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1442078547226
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1442078547242
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1442078547320
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1442078547351
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1442078547383
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1442078547492
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1442078547539
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1442078547601
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1442078548211
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1442078549508
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1442078549695
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078550492
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1442078550555
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1442078550555
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078558930
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078561180
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1442078561211
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1442078561211
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078570195
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078572180
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1442078572195
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1442078572195
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078586164
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078601821
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078608758
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078635602
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1442078637712
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1442078637852
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1442078638306
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1442078638462
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1442078645743
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1442078661650
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078676447
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1442078681228
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078681322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1442078681337
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078716494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078747916
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1442078748338
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1442078748510
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1442078768573
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1442078768604
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1442078768745
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1442078768745
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1442078769260
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1442078769464
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1442078783589
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1442078790667
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1442078791198
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078791386
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078791401
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1442078800542
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078800651
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442078804620
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1442078805495
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1442078814386
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1442078814808
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1442078816824
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1442078849183
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1442078853371
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1442078853418
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1442078967684
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1442078968184
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1442079023481
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1442079024169
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1442079046091
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1442079047419
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1442079080701
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079080857
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079084123
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1442079084373
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1442079084388
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1442079094546
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1442079126047
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079126093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079127875
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1442079147993
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1442079186478
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079186525
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079188697
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1442079227494
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1442079297073
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1442079321401
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1442079350886
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079350917
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079352933
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079377159
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079378784
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1442079397585
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079399866
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079401788
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079420750
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079422594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079441315
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079443190
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079453360
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079455110
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079476258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079478508
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1442079478540
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079478602
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079479758
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1442079480133
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1442079481243
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1442079481243
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1442079481243
